price_lakhs,area_sqft,bedrooms,bathrooms,location,property_type,furnishing,parking,year_built,city,property_age,age_decade,is_new_build,area_per_bedroom,bath_to_bed_ratio,price_per_sqft,size_category,price_segment,value_score,has_parking,amenity_score,city_tier,city_avg_price,location_price_rank
23.83,710,1,1,Porur,Apartment,Unfurnished,2,2008,Chennai,18,2000,0,710.0,1.0,3356.34,Compact,Affordable,29.79,1,2.0,2,71.75,37
57.98,1373,2,2,Anna Nagar,Independent House,Semi-Furnished,2,2004,Chennai,22,2000,0,686.5,1.0,4222.87,Medium,Mid-Range,23.68,1,2.5,2,71.75,22
84.55,1726,3,3,Indiranagar,Apartment,Furnished,0,2010,Bangalore,16,2010,0,575.3,1.0,4898.61,Medium,Mid-Range,20.41,0,1.0,1,84.53,12
23.61,1045,4,3,Kothrud,Apartment,Unfurnished,1,1995,Pune,31,1990,0,261.2,0.75,2259.33,Medium,Affordable,44.26,1,1.0,2,72.89,31
100.34,2937,4,4,Velachery,Villa,Furnished,1,2016,Chennai,10,2010,0,734.2,1.0,3416.41,Extra Large,Premium,29.27,1,2.0,2,71.75,33
94.17,1005,4,5,Andheri,Apartment,Furnished,1,2002,Mumbai,24,2000,0,251.2,1.25,9370.15,Medium,Mid-Range,10.67,1,2.0,1,145.65,3
120.0,2779,1,1,Banjara Hills,Villa,Furnished,1,2024,Hyderabad,2,2020,1,2779.0,1.0,4318.1,Large,Premium,23.16,1,2.0,2,76.19,15
50.15,1405,4,4,Pimpri,Apartment,Furnished,0,2008,Pune,18,2000,0,351.2,1.0,3569.4,Medium,Mid-Range,28.02,0,1.0,2,72.89,39
84.66,2381,4,4,Madhapur,Independent House,Unfurnished,2,1997,Hyderabad,29,1990,0,595.2,1.0,3555.65,Large,Mid-Range,28.12,1,2.0,2,76.19,26
46.58,1081,2,2,Hadapsar,Apartment,Semi-Furnished,1,2008,Pune,18,2000,0,540.5,1.0,4308.97,Medium,Affordable,23.21,1,1.5,2,72.89,34
89.52,2807,2,2,Porur,Villa,Furnished,2,1998,Chennai,28,1990,0,1403.5,1.0,3189.17,Extra Large,Mid-Range,31.36,1,3.0,2,71.75,37
46.74,500,1,1,Wakad,Apartment,Unfurnished,0,2010,Pune,16,2010,0,500.0,1.0,9348.0,Compact,Affordable,10.7,0,0.0,2,72.89,28
100.21,2989,2,3,Hadapsar,Independent House,Semi-Furnished,2,2004,Pune,22,2000,0,1494.5,1.5,3352.63,Extra Large,Premium,29.83,1,2.5,2,72.89,34
90.35,2987,3,3,Porur,Villa,Unfurnished,1,2014,Chennai,12,2010,0,995.7,1.0,3024.77,Extra Large,Mid-Range,33.06,1,1.0,2,71.75,37
63.67,618,3,3,Andheri,Apartment,Semi-Furnished,0,2000,Mumbai,26,2000,0,206.0,1.0,10302.59,Compact,Mid-Range,9.71,0,0.5,1,145.65,3
81.21,1659,3,2,Whitefield,Apartment,Furnished,2,2003,Bangalore,23,2000,0,553.0,0.67,4895.12,Medium,Mid-Range,20.43,1,3.0,1,84.53,11
55.69,1862,2,3,Kondapur,Apartment,Furnished,2,2009,Hyderabad,17,2000,0,931.0,1.5,2990.87,Large,Mid-Range,33.44,1,3.0,2,76.19,32
78.55,2005,3,3,Baner,Apartment,Semi-Furnished,1,2015,Pune,11,2010,0,668.3,1.0,3917.71,Large,Mid-Range,25.53,1,1.5,2,72.89,30
104.42,1998,1,1,Koramangala,Villa,Semi-Furnished,1,2009,Bangalore,17,2000,0,1998.0,1.0,5226.23,Large,Premium,19.13,1,1.5,1,84.53,9
121.28,2598,2,2,Koramangala,Independent House,Unfurnished,1,2021,Bangalore,5,2020,1,1299.0,1.0,4668.21,Large,Premium,21.42,1,1.0,1,84.53,9
119.92,1560,1,1,Goregaon,Apartment,Semi-Furnished,1,2006,Mumbai,20,2000,0,1560.0,1.0,7687.18,Medium,Premium,13.01,1,1.5,1,145.65,5
109.6,2886,4,4,Electronic City,Villa,Unfurnished,1,2013,Bangalore,13,2010,0,721.5,1.0,3797.64,Extra Large,Premium,26.33,1,1.0,1,84.53,10
78.22,940,3,3,Thane,Apartment,Furnished,2,2019,Mumbai,7,2010,1,313.3,1.0,8321.28,Compact,Mid-Range,12.02,1,3.0,1,145.65,6
62.21,1328,3,4,Koregaon Park,Apartment,Semi-Furnished,1,2008,Pune,18,2000,0,442.7,1.33,4684.49,Medium,Mid-Range,21.35,1,1.5,2,72.89,23
35.99,932,3,3,BTM Layout,Apartment,Semi-Furnished,1,2019,Bangalore,7,2010,1,310.7,1.0,3861.59,Compact,Affordable,25.9,1,1.5,1,84.53,14
94.37,1974,3,3,Whitefield,Apartment,Unfurnished,0,2018,Bangalore,8,2010,1,658.0,1.0,4780.65,Large,Mid-Range,20.92,0,0.0,1,84.53,11
54.64,1200,4,4,Gachibowli,Apartment,Unfurnished,0,2012,Hyderabad,14,2010,0,300.0,1.0,4553.33,Medium,Mid-Range,21.96,0,0.0,2,76.19,16
68.2,1226,1,1,Adyar,Apartment,Furnished,1,2021,Chennai,5,2020,1,1226.0,1.0,5562.81,Medium,Mid-Range,17.98,1,2.0,2,71.75,21
56.67,1120,4,5,Wakad,Apartment,Unfurnished,1,2016,Pune,10,2010,0,280.0,1.25,5059.82,Medium,Mid-Range,19.76,1,1.0,2,72.89,28
100.3,2335,1,1,JP Nagar,Independent House,Unfurnished,1,1995,Bangalore,31,1990,0,2335.0,1.0,4295.5,Large,Premium,23.28,1,1.0,1,84.53,13
107.73,3275,2,2,Viman Nagar,Villa,Furnished,1,1999,Pune,27,1990,0,1637.5,1.0,3289.47,Extra Large,Premium,30.4,1,2.0,2,72.89,20
199.3,2410,1,1,Bandra,Villa,Furnished,0,2000,Mumbai,26,2000,0,2410.0,1.0,8269.71,Large,Luxury,12.09,0,1.0,1,145.65,2
76.72,2206,4,5,Banjara Hills,Independent House,Furnished,1,1995,Hyderabad,31,1990,0,551.5,1.25,3477.79,Large,Mid-Range,28.75,1,2.0,2,76.19,15
48.27,500,3,4,Bandra,Apartment,Semi-Furnished,1,1998,Mumbai,28,1990,0,166.7,1.33,9654.0,Compact,Affordable,10.36,1,1.5,1,145.65,2
33.86,864,3,3,Begumpet,Apartment,Unfurnished,1,2012,Hyderabad,14,2010,0,288.0,1.0,3918.98,Compact,Affordable,25.52,1,1.0,2,76.19,35
123.59,1376,2,2,Goregaon,Apartment,Unfurnished,1,2011,Mumbai,15,2010,0,688.0,1.0,8981.83,Medium,Premium,11.13,1,1.0,1,145.65,5
79.91,2953,2,3,Sholinganallur,Independent House,Semi-Furnished,1,2001,Chennai,25,2000,0,1476.5,1.5,2706.06,Extra Large,Mid-Range,36.95,1,1.5,2,71.75,27
97.8,3486,2,2,Tambaram,Villa,Semi-Furnished,1,2018,Chennai,8,2010,1,1743.0,1.0,2805.51,Extra Large,Mid-Range,35.64,1,1.5,2,71.75,40
62.93,1308,3,3,Koregaon Park,Apartment,Furnished,1,2022,Pune,4,2020,1,436.0,1.0,4811.16,Medium,Mid-Range,20.78,1,2.0,2,72.89,23
92.35,2748,2,2,Pimpri,Independent House,Unfurnished,1,2020,Pune,6,2020,1,1374.0,1.0,3360.63,Large,Mid-Range,29.76,1,1.0,2,72.89,39
85.8,2604,3,2,Hadapsar,Villa,Semi-Furnished,1,1995,Pune,31,1990,0,868.0,0.67,3294.93,Large,Mid-Range,30.35,1,1.5,2,72.89,34
99.69,2744,2,3,Kothrud,Independent House,Semi-Furnished,0,2013,Pune,13,2010,0,1372.0,1.5,3633.02,Large,Mid-Range,27.53,0,0.5,2,72.89,31
247.85,2999,4,4,Worli,Independent House,Unfurnished,2,1997,Mumbai,29,1990,0,749.8,1.0,8264.42,Extra Large,Luxury,12.1,1,2.0,1,145.65,1
48.12,1538,4,4,Kukatpally,Apartment,Unfurnished,1,1996,Hyderabad,30,1990,0,384.5,1.0,3128.74,Medium,Affordable,31.96,1,1.0,2,76.19,24
100.91,3144,2,2,Viman Nagar,Villa,Semi-Furnished,1,1995,Pune,31,1990,0,1572.0,1.0,3209.61,Extra Large,Premium,31.16,1,1.5,2,72.89,20
62.19,1550,3,3,Indiranagar,Apartment,Unfurnished,1,2015,Bangalore,11,2010,0,516.7,1.0,4012.26,Medium,Mid-Range,24.92,1,1.0,1,84.53,12
85.9,2583,2,1,T Nagar,Independent House,Semi-Furnished,1,2007,Chennai,19,2000,0,1291.5,0.5,3325.59,Large,Mid-Range,30.07,1,1.5,2,71.75,36
84.56,2809,4,5,Porur,Independent House,Unfurnished,1,2024,Chennai,2,2020,1,702.2,1.25,3010.32,Extra Large,Mid-Range,33.22,1,1.0,2,71.75,37
50.1,1237,2,1,Begumpet,Apartment,Unfurnished,1,1999,Hyderabad,27,1990,0,618.5,0.5,4050.12,Medium,Mid-Range,24.69,1,1.0,2,76.19,35
56.44,1460,2,2,Wakad,Independent House,Unfurnished,1,2009,Pune,17,2000,0,730.0,1.0,3865.75,Medium,Mid-Range,25.87,1,1.0,2,72.89,28
113.99,2953,4,4,Hitech City,Independent House,Unfurnished,1,2020,Hyderabad,6,2020,1,738.2,1.0,3860.14,Extra Large,Premium,25.91,1,1.0,2,76.19,17
75.04,2266,3,3,Anna Nagar,Villa,Furnished,2,1999,Chennai,27,1990,0,755.3,1.0,3311.56,Large,Mid-Range,30.2,1,3.0,2,71.75,22
129.97,2762,2,2,Koramangala,Independent House,Unfurnished,1,2019,Bangalore,7,2010,1,1381.0,1.0,4705.65,Large,Premium,21.25,1,1.0,1,84.53,9
183.64,2124,1,1,Bandra,Apartment,Semi-Furnished,1,2008,Mumbai,18,2000,0,2124.0,1.0,8645.95,Large,Luxury,11.57,1,1.5,1,145.65,2
188.1,1685,2,2,Worli,Apartment,Semi-Furnished,2,2002,Mumbai,24,2000,0,842.5,1.0,11163.2,Medium,Luxury,8.96,1,2.5,1,145.65,1
106.91,2794,2,2,Hitech City,Independent House,Unfurnished,1,2007,Hyderabad,19,2000,0,1397.0,1.0,3826.41,Large,Premium,26.13,1,1.0,2,76.19,17
62.59,1439,4,4,Tambaram,Apartment,Furnished,1,2020,Chennai,6,2020,1,359.8,1.0,4349.55,Medium,Mid-Range,22.99,1,2.0,2,71.75,40
81.68,2370,4,4,OMR,Villa,Unfurnished,1,2012,Chennai,14,2010,0,592.5,1.0,3446.41,Large,Mid-Range,29.02,1,1.0,2,71.75,29
40.35,500,4,4,Koregaon Park,Apartment,Furnished,1,2001,Pune,25,2000,0,125.0,1.0,8070.0,Compact,Affordable,12.39,1,2.0,2,72.89,23
57.5,1373,2,2,Hebbal,Apartment,Unfurnished,1,1996,Bangalore,30,1990,0,686.5,1.0,4187.91,Medium,Mid-Range,23.88,1,1.0,1,84.53,18
84.3,2862,4,4,Wakad,Villa,Semi-Furnished,1,1996,Pune,30,1990,0,715.5,1.0,2945.49,Extra Large,Mid-Range,33.95,1,1.5,2,72.89,28
80.22,1970,1,1,Hinjewadi,Independent House,Unfurnished,2,2013,Pune,13,2010,0,1970.0,1.0,4072.08,Large,Mid-Range,24.56,1,2.0,2,72.89,25
144.04,4257,3,3,Gachibowli,Villa,Furnished,0,2001,Hyderabad,25,2000,0,1419.0,1.0,3383.6,Extra Large,Premium,29.55,0,1.0,2,76.19,16
107.16,1154,1,1,Navi Mumbai,Independent House,Unfurnished,2,2017,Mumbai,9,2010,0,1154.0,1.0,9285.96,Medium,Premium,10.77,1,2.0,1,145.65,8
56.38,1292,3,3,T Nagar,Apartment,Semi-Furnished,1,2007,Chennai,19,2000,0,430.7,1.0,4363.78,Medium,Mid-Range,22.92,1,1.5,2,71.75,36
63.04,1522,4,5,JP Nagar,Independent House,Unfurnished,2,1995,Bangalore,31,1990,0,380.5,1.25,4141.92,Medium,Mid-Range,24.14,1,2.0,1,84.53,13
129.27,2629,2,2,Koramangala,Independent House,Unfurnished,1,2020,Bangalore,6,2020,1,1314.5,1.0,4917.08,Large,Premium,20.34,1,1.0,1,84.53,9
66.47,1631,1,1,Electronic City,Independent House,Unfurnished,1,2009,Bangalore,17,2000,0,1631.0,1.0,4075.41,Medium,Mid-Range,24.54,1,1.0,1,84.53,10
75.41,845,3,3,Thane,Apartment,Furnished,1,2001,Mumbai,25,2000,0,281.7,1.0,8924.26,Compact,Mid-Range,11.21,1,2.0,1,145.65,6
81.1,1849,1,2,Yelahanka,Villa,Semi-Furnished,1,2021,Bangalore,5,2020,1,1849.0,2.0,4386.15,Large,Mid-Range,22.8,1,1.5,1,84.53,19
174.35,2646,1,1,Thane,Apartment,Semi-Furnished,0,2021,Mumbai,5,2020,1,2646.0,1.0,6589.19,Large,Luxury,15.18,0,0.5,1,145.65,6
39.96,500,2,2,Tambaram,Apartment,Furnished,1,2022,Chennai,4,2020,1,250.0,1.0,7992.0,Compact,Affordable,12.51,1,2.0,2,71.75,40
181.07,2784,2,2,Goregaon,Independent House,Unfurnished,1,2016,Mumbai,10,2010,0,1392.0,1.0,6503.95,Large,Luxury,15.38,1,1.0,1,145.65,5
91.84,3149,3,2,BTM Layout,Villa,Furnished,2,1997,Bangalore,29,1990,0,1049.7,0.67,2916.48,Extra Large,Mid-Range,34.29,1,3.0,1,84.53,14
85.61,2542,3,2,Porur,Villa,Semi-Furnished,2,2021,Chennai,5,2020,1,847.3,0.67,3367.82,Large,Mid-Range,29.69,1,2.5,2,71.75,37
209.87,2383,4,5,Bandra,Independent House,Unfurnished,1,2010,Mumbai,16,2010,0,595.8,1.25,8806.97,Large,Luxury,11.35,1,1.0,1,145.65,2
75.48,2070,1,2,Anna Nagar,Apartment,Semi-Furnished,1,1998,Chennai,28,1990,0,2070.0,2.0,3646.38,Large,Mid-Range,27.42,1,1.5,2,71.75,22
39.39,948,3,3,Hebbal,Apartment,Unfurnished,1,2024,Bangalore,2,2020,1,316.0,1.0,4155.06,Compact,Affordable,24.07,1,1.0,1,84.53,18
42.69,864,2,3,Indiranagar,Apartment,Furnished,1,1998,Bangalore,28,1990,0,432.0,1.5,4940.97,Compact,Affordable,20.24,1,2.0,1,84.53,12
74.19,2218,1,2,Kothrud,Independent House,Semi-Furnished,1,1995,Pune,31,1990,0,2218.0,2.0,3344.91,Large,Mid-Range,29.9,1,1.5,2,72.89,31
74.74,1667,3,3,Gachibowli,Apartment,Semi-Furnished,2,2016,Hyderabad,10,2010,0,555.7,1.0,4483.5,Medium,Mid-Range,22.3,1,2.5,2,76.19,16
293.66,3335,2,2,Worli,Villa,Semi-Furnished,1,2007,Mumbai,19,2000,0,1667.5,1.0,8805.4,Extra Large,Luxury,11.36,1,1.5,1,145.65,1
99.34,2141,2,1,Hitech City,Independent House,Semi-Furnished,2,2010,Hyderabad,16,2010,0,1070.5,0.5,4639.89,Large,Mid-Range,21.55,1,2.5,2,76.19,17
106.38,2661,3,3,Koregaon Park,Apartment,Furnished,1,2007,Pune,19,2000,0,887.0,1.0,3997.75,Large,Premium,25.01,1,2.0,2,72.89,23
101.28,1370,2,3,Borivali,Apartment,Furnished,1,2024,Mumbai,2,2020,1,685.0,1.5,7392.7,Medium,Premium,13.53,1,2.0,1,145.65,7
116.74,2985,2,2,Madhapur,Independent House,Furnished,1,2016,Hyderabad,10,2010,0,1492.5,1.0,3910.89,Extra Large,Premium,25.57,1,2.0,2,76.19,26
70.49,1565,2,2,BTM Layout,Independent House,Semi-Furnished,1,2013,Bangalore,13,2010,0,782.5,1.0,4504.15,Medium,Mid-Range,22.2,1,1.5,1,84.53,14
259.5,3751,1,1,Goregaon,Villa,Semi-Furnished,1,2016,Mumbai,10,2010,0,3751.0,1.0,6918.16,Extra Large,Luxury,14.45,1,1.5,1,145.65,5
81.08,1655,1,2,Koramangala,Apartment,Furnished,1,2017,Bangalore,9,2010,0,1655.0,2.0,4899.09,Medium,Mid-Range,20.41,1,2.0,1,84.53,9
136.8,3494,3,3,Koregaon Park,Villa,Furnished,0,2011,Pune,15,2010,0,1164.7,1.0,3915.28,Extra Large,Premium,25.54,0,1.0,2,72.89,23
101.87,2165,4,4,Koregaon Park,Villa,Unfurnished,2,2013,Pune,13,2010,0,541.2,1.0,4705.31,Large,Premium,21.25,1,2.0,2,72.89,23
74.94,2564,3,3,Kothrud,Apartment,Unfurnished,1,1997,Pune,29,1990,0,854.7,1.0,2922.78,Large,Mid-Range,34.21,1,1.0,2,72.89,31
63.6,1103,1,1,JP Nagar,Apartment,Unfurnished,1,2013,Bangalore,13,2010,0,1103.0,1.0,5766.09,Medium,Mid-Range,17.34,1,1.0,1,84.53,13
98.7,2494,2,3,Whitefield,Villa,Unfurnished,2,1996,Bangalore,30,1990,0,1247.0,1.5,3957.5,Large,Mid-Range,25.27,1,2.0,1,84.53,11
65.71,2932,3,3,LB Nagar,Villa,Furnished,2,1997,Hyderabad,29,1990,0,977.3,1.0,2241.13,Extra Large,Mid-Range,44.62,1,3.0,2,76.19,38
171.89,1631,4,4,Worli,Independent House,Furnished,2,2018,Mumbai,8,2010,1,407.8,1.0,10538.93,Medium,Luxury,9.49,1,3.0,1,145.65,1
191.8,2365,2,3,Andheri,Independent House,Semi-Furnished,2,2018,Mumbai,8,2010,1,1182.5,1.5,8109.94,Large,Luxury,12.33,1,2.5,1,145.65,3
101.49,2003,3,3,Gachibowli,Independent House,Furnished,1,2010,Hyderabad,16,2010,0,667.7,1.0,5066.9,Large,Premium,19.74,1,2.0,2,76.19,16
75.65,500,2,1,Borivali,Apartment,Furnished,2,1997,Mumbai,29,1990,0,250.0,0.5,15130.0,Compact,Mid-Range,6.61,1,3.0,1,145.65,7
74.44,1839,1,1,OMR,Independent House,Furnished,2,2003,Chennai,23,2000,0,1839.0,1.0,4047.85,Large,Mid-Range,24.7,1,3.0,2,71.75,29
60.49,1030,2,2,JP Nagar,Apartment,Semi-Furnished,1,2018,Bangalore,8,2010,1,515.0,1.0,5872.82,Medium,Mid-Range,17.03,1,1.5,1,84.53,13
174.2,2776,1,1,Thane,Villa,Semi-Furnished,0,2008,Mumbai,18,2000,0,2776.0,1.0,6275.22,Large,Luxury,15.94,0,0.5,1,145.65,6
90.65,2524,2,2,T Nagar,Independent House,Semi-Furnished,1,2002,Chennai,24,2000,0,1262.0,1.0,3591.52,Large,Mid-Range,27.84,1,1.5,2,71.75,36
70.99,2019,1,1,BTM Layout,Independent House,Unfurnished,2,1996,Bangalore,30,1990,0,2019.0,1.0,3516.1,Large,Mid-Range,28.44,1,2.0,1,84.53,14
247.78,3944,4,4,Andheri,Villa,Unfurnished,2,2000,Mumbai,26,2000,0,986.0,1.0,6282.45,Extra Large,Luxury,15.92,1,2.0,1,145.65,3
223.21,3971,4,4,Navi Mumbai,Villa,Unfurnished,1,2024,Mumbai,2,2020,1,992.8,1.0,5621.0,Extra Large,Luxury,17.79,1,1.0,1,145.65,8
71.33,1013,3,3,Hebbal,Apartment,Furnished,0,2023,Bangalore,3,2020,1,337.7,1.0,7041.46,Medium,Mid-Range,14.2,0,1.0,1,84.53,18
114.73,3359,4,4,Adyar,Villa,Unfurnished,0,2000,Chennai,26,2000,0,839.8,1.0,3415.6,Extra Large,Premium,29.28,0,0.0,2,71.75,21
216.6,2369,3,3,Goregaon,Independent House,Furnished,0,2019,Mumbai,7,2010,1,789.7,1.0,9143.1,Large,Luxury,10.94,0,1.0,1,145.65,5
110.46,3486,3,2,Begumpet,Villa,Unfurnished,0,2009,Hyderabad,17,2000,0,1162.0,0.67,3168.67,Extra Large,Premium,31.56,0,0.0,2,76.19,35
75.4,1463,4,5,Hinjewadi,Apartment,Unfurnished,2,2014,Pune,12,2010,0,365.8,1.25,5153.79,Medium,Mid-Range,19.4,1,2.0,2,72.89,25
44.21,940,2,2,BTM Layout,Apartment,Semi-Furnished,2,2013,Bangalore,13,2010,0,470.0,1.0,4703.19,Compact,Affordable,21.26,1,2.5,1,84.53,14
111.08,2589,1,1,Hinjewadi,Independent House,Semi-Furnished,2,2024,Pune,2,2020,1,2589.0,1.0,4290.46,Large,Premium,23.31,1,2.5,2,72.89,25
98.13,2298,4,5,Electronic City,Independent House,Unfurnished,0,2000,Bangalore,26,2000,0,574.5,1.25,4270.23,Large,Mid-Range,23.42,0,0.0,1,84.53,10
62.52,1644,4,3,T Nagar,Apartment,Furnished,0,2010,Chennai,16,2010,0,411.0,0.75,3802.92,Medium,Mid-Range,26.3,0,1.0,2,71.75,36
84.07,2440,4,4,Adyar,Independent House,Furnished,0,2001,Chennai,25,2000,0,610.0,1.0,3445.49,Large,Mid-Range,29.02,0,1.0,2,71.75,21
130.84,3105,3,2,Gachibowli,Independent House,Semi-Furnished,1,2014,Hyderabad,12,2010,0,1035.0,0.67,4213.85,Extra Large,Premium,23.73,1,1.5,2,76.19,16
31.38,500,3,3,Indiranagar,Apartment,Semi-Furnished,1,1998,Bangalore,28,1990,0,166.7,1.0,6276.0,Compact,Affordable,15.93,1,1.5,1,84.53,12
58.49,1304,4,4,LB Nagar,Apartment,Semi-Furnished,2,1995,Hyderabad,31,1990,0,326.0,1.0,4485.43,Medium,Mid-Range,22.29,1,2.5,2,76.19,38
113.05,2951,2,2,Hinjewadi,Independent House,Semi-Furnished,2,2001,Pune,25,2000,0,1475.5,1.0,3830.9,Extra Large,Premium,26.1,1,2.5,2,72.89,25
89.41,3025,2,2,Porur,Villa,Unfurnished,2,2010,Chennai,16,2010,0,1512.5,1.0,2955.7,Extra Large,Mid-Range,33.83,1,2.0,2,71.75,37
102.83,2316,1,2,JP Nagar,Independent House,Unfurnished,1,2021,Bangalore,5,2020,1,2316.0,2.0,4439.98,Large,Premium,22.52,1,1.0,1,84.53,13
70.4,1691,2,2,Baner,Apartment,Semi-Furnished,1,2024,Pune,2,2020,1,845.5,1.0,4163.22,Medium,Mid-Range,24.02,1,1.5,2,72.89,30
49.19,875,2,2,Madhapur,Apartment,Furnished,1,2019,Hyderabad,7,2010,1,437.5,1.0,5621.71,Compact,Affordable,17.79,1,2.0,2,76.19,26
105.77,2082,4,3,Electronic City,Independent House,Semi-Furnished,1,2022,Bangalore,4,2020,1,520.5,0.75,5080.21,Large,Premium,19.68,1,1.5,1,84.53,10
124.94,2574,3,3,Indiranagar,Independent House,Unfurnished,1,2022,Bangalore,4,2020,1,858.0,1.0,4853.92,Large,Premium,20.6,1,1.0,1,84.53,12
114.23,1148,4,3,Borivali,Apartment,Furnished,2,2019,Mumbai,7,2010,1,287.0,0.75,9950.35,Medium,Premium,10.05,1,3.0,1,145.65,7
48.09,500,3,3,Whitefield,Apartment,Furnished,0,2016,Bangalore,10,2010,0,166.7,1.0,9618.0,Compact,Affordable,10.4,0,1.0,1,84.53,11
40.6,500,3,4,Indiranagar,Apartment,Unfurnished,1,2006,Bangalore,20,2000,0,166.7,1.33,8120.0,Compact,Affordable,12.32,1,1.0,1,84.53,12
52.84,920,3,3,Anna Nagar,Apartment,Semi-Furnished,2,2017,Chennai,9,2010,0,306.7,1.0,5743.48,Compact,Mid-Range,17.41,1,2.5,2,71.75,22
98.55,2075,2,2,Koramangala,Apartment,Furnished,0,2009,Bangalore,17,2000,0,1037.5,1.0,4749.4,Large,Mid-Range,21.06,0,1.0,1,84.53,9
38.11,500,1,1,Baner,Apartment,Semi-Furnished,1,2004,Pune,22,2000,0,500.0,1.0,7622.0,Compact,Affordable,13.12,1,1.5,2,72.89,30
68.7,2023,1,1,Kukatpally,Villa,Furnished,1,2017,Hyderabad,9,2010,0,2023.0,1.0,3395.95,Large,Mid-Range,29.45,1,2.0,2,76.19,24
71.07,1477,1,1,Hebbal,Apartment,Furnished,1,2024,Bangalore,2,2020,1,1477.0,1.0,4811.78,Medium,Mid-Range,20.78,1,2.0,1,84.53,18
45.59,1465,2,2,Hinjewadi,Apartment,Semi-Furnished,1,2008,Pune,18,2000,0,732.5,1.0,3111.95,Medium,Affordable,32.13,1,1.5,2,72.89,25
142.37,1421,4,4,Bandra,Apartment,Semi-Furnished,1,2009,Mumbai,17,2000,0,355.2,1.0,10019.0,Medium,Premium,9.98,1,1.5,1,145.65,2
50.21,591,2,2,Navi Mumbai,Apartment,Furnished,2,2008,Mumbai,18,2000,0,295.5,1.0,8495.77,Compact,Mid-Range,11.77,1,3.0,1,145.65,8
134.56,1809,1,1,Goregaon,Villa,Semi-Furnished,1,2005,Mumbai,21,2000,0,1809.0,1.0,7438.36,Large,Premium,13.44,1,1.5,1,145.65,5
130.34,2140,1,1,Borivali,Independent House,Semi-Furnished,2,2003,Mumbai,23,2000,0,2140.0,1.0,6090.65,Large,Premium,16.42,1,2.5,1,145.65,7
33.5,500,1,1,Porur,Apartment,Unfurnished,2,2017,Chennai,9,2010,0,500.0,1.0,6700.0,Compact,Affordable,14.93,1,2.0,2,71.75,37
87.82,2380,2,2,Viman Nagar,Villa,Unfurnished,1,2008,Pune,18,2000,0,1190.0,1.0,3689.92,Large,Mid-Range,27.1,1,1.0,2,72.89,20
87.37,2273,4,3,Hadapsar,Villa,Furnished,1,2013,Pune,13,2010,0,568.2,0.75,3843.82,Large,Mid-Range,26.02,1,2.0,2,72.89,34
83.5,2071,1,1,Yelahanka,Villa,Semi-Furnished,0,2007,Bangalore,19,2000,0,2071.0,1.0,4031.87,Large,Mid-Range,24.8,0,0.5,1,84.53,19
161.36,2385,1,1,Borivali,Independent House,Furnished,1,2013,Mumbai,13,2010,0,2385.0,1.0,6765.62,Large,Luxury,14.78,1,2.0,1,145.65,7
79.7,1814,2,2,Madhapur,Apartment,Unfurnished,1,2005,Hyderabad,21,2000,0,907.0,1.0,4393.61,Large,Mid-Range,22.76,1,1.0,2,76.19,26
41.47,500,4,4,Baner,Apartment,Furnished,0,2016,Pune,10,2010,0,125.0,1.0,8294.0,Compact,Affordable,12.06,0,1.0,2,72.89,30
97.24,2612,2,1,Electronic City,Villa,Furnished,0,2007,Bangalore,19,2000,0,1306.0,0.5,3722.82,Large,Mid-Range,26.86,0,1.0,1,84.53,10
54.04,1774,1,2,LB Nagar,Villa,Furnished,1,2004,Hyderabad,22,2000,0,1774.0,2.0,3046.22,Medium,Mid-Range,32.83,1,2.0,2,76.19,38
105.39,2392,2,2,JP Nagar,Independent House,Semi-Furnished,2,2019,Bangalore,7,2010,1,1196.0,1.0,4405.94,Large,Premium,22.7,1,2.5,1,84.53,13
103.24,2240,3,3,JP Nagar,Independent House,Furnished,1,2001,Bangalore,25,2000,0,746.7,1.0,4608.93,Large,Premium,21.7,1,2.0,1,84.53,13
88.15,1528,2,2,Madhapur,Independent House,Unfurnished,2,2008,Hyderabad,18,2000,0,764.0,1.0,5768.98,Medium,Mid-Range,17.33,1,2.0,2,76.19,26
199.29,2825,1,1,Borivali,Villa,Furnished,1,2024,Mumbai,2,2020,1,2825.0,1.0,7054.51,Extra Large,Luxury,14.18,1,2.0,1,145.65,7
36.23,500,3,2,T Nagar,Apartment,Semi-Furnished,2,2002,Chennai,24,2000,0,166.7,0.67,7246.0,Compact,Affordable,13.8,1,2.5,2,71.75,36
90.49,2660,2,2,Viman Nagar,Villa,Unfurnished,1,1995,Pune,31,1990,0,1330.0,1.0,3401.88,Large,Mid-Range,29.4,1,1.0,2,72.89,20
63.62,1260,4,4,Kothrud,Apartment,Furnished,1,2007,Pune,19,2000,0,315.0,1.0,5049.21,Medium,Mid-Range,19.81,1,2.0,2,72.89,31
230.42,2873,1,1,Powai,Villa,Unfurnished,2,2024,Mumbai,2,2020,1,2873.0,1.0,8020.19,Extra Large,Luxury,12.47,1,2.0,1,145.65,4
51.24,607,3,4,Pimpri,Villa,Furnished,1,2019,Pune,7,2010,1,202.3,1.33,8441.52,Compact,Mid-Range,11.85,1,2.0,2,72.89,39
90.18,2377,2,2,Viman Nagar,Villa,Unfurnished,1,2007,Pune,19,2000,0,1188.5,1.0,3793.86,Large,Mid-Range,26.36,1,1.0,2,72.89,20
